Symbol,Syn_Symbol,Family,Sci_Name_1,Sci_Name_2
CRPR2,CRAS5,Rosaceae,Crataegus,aspera
CRPR2,CRCO38,Rosaceae,Crataegus,cognata
CRPR2,CRCO21,Rosaceae,Crataegus,congesta
CRPR2,CRCR14,Rosaceae,Crataegus,crawfordiana
CRPR2,CRDE7,Rosaceae,Crataegus,deltoides
CRPR2,CRFO7,Rosaceae,Crataegus,formosa
CRPR2,CRGA4,Rosaceae,Crataegus,gattingeri
CRPR2,CRGAR,Rosaceae,Crataegus,gattingeri
CRPR2,CRGA3,Rosaceae,Crataegus,gaudens
CRPR2,CRGE5,Rosaceae,Crataegus,georgiana
CRPR2,CRLE12,Rosaceae,Crataegus,lecta
CRPR2,CRLE13,Rosaceae,Crataegus,leiophylla
CRPR2,CRLI9,Rosaceae,Crataegus,littoralis
CRPR2,CRMA15,Rosaceae,Crataegus,mackenziei
CRPR2,CRMAA3,Rosaceae,Crataegus,mackenziei
CRPR2,CRMAB2,Rosaceae,Crataegus,mackenziei
CRPR2,CRPA14,Rosaceae,Crataegus,parvula
CRPR2,CRPL2,Rosaceae,Crataegus,platycarpa
CRPR2,CRPO9,Rosaceae,Crataegus,porteri
CRPR2,CRPOC,Rosaceae,Crataegus,porteri
CRPR2,CRPRC3,Rosaceae,Crataegus,pruinosa
CRPR2,CRPRC,Rosaceae,Crataegus,pruinosa
CRPR2,CRPRC2,Rosaceae,Crataegus,pruinosa
CRPR2,CRPRG,Rosaceae,Crataegus,pruinosa
CRPR2,CRPRL2,Rosaceae,Crataegus,pruinosa
CRPR2,CRPRL3,Rosaceae,Crataegus,pruinosa
CRPR2,CRPRP,Rosaceae,Crataegus,pruinosa
CRPR2,CRPRP2,Rosaceae,Crataegus,pruinosa
CRPR2,CRPRP3,Rosaceae,Crataegus,pruinosa
CRPR2,CRPRR,Rosaceae,Crataegus,pruinosa
CRPR2,CRPRV,Rosaceae,Crataegus,pruinosa
CRPR2,CRRU8,Rosaceae,Crataegus,rugosa
CRPR2,CRVI10,Rosaceae,Crataegus,vicinalis
CRPR2,CRVI9,Rosaceae,Crataegus,virella
CRPU,CRVI9,Rosaceae,Crataegus,punctata
CRPU,CRCO22,Rosaceae,Crataegus,collina
CRPU,CRCOS2,Rosaceae,Crataegus,collina
CRPU,CRCOS3,Rosaceae,Crataegus,collina
CRPU,CRCOS4,Rosaceae,Crataegus,collina
CRPU,CRFA2,Rosaceae,Crataegus,fastosa
CRPU,CRPUA,Rosaceae,Crataegus,punctata
CRPU,CRPUC,Rosaceae,Crataegus,punctata
CRPU,CRPUM,Rosaceae,Crataegus,punctata
CRPU,CRVE12,Rosaceae,Crataegus,verruculosa
CRPU14,CRVE12,Rosaceae,Crataegus,putata
CRSC4,CRVE12,Rosaceae,Crataegus,schuettei
CRSC4,CRAL8,Rosaceae,Crataegus,alnorum
CRSC4,CRBA9,Rosaceae,Crataegus,basilica
CRSC4,CRFE8,Rosaceae,Crataegus,ferrissii
CRSC4,CRSCB2,Rosaceae,Crataegus,schuettei
CRSC4,CRSCC2,Rosaceae,Crataegus,schuettei
CRSC4,CRSCF,Rosaceae,Crataegus,schuettei
CRSC4,CRSCG,Rosaceae,Crataegus,schuettei
CRSC4,CRTO7,Rosaceae,Crataegus,tortilis
CRSP,CRTO7,Rosaceae,Crataegus,spathulata
CRSU5,CRTO7,Rosaceae,Crataegus,succulenta
CRSU5,CRAM6,Rosaceae,Crataegus,ambrosia
CRSU5,CRAR10,Rosaceae,Crataegus,ardula
CRSU5,CRBI7,Rosaceae,Crataegus,bicknellii
CRSU5,CRCE2,Rosaceae,Crataegus,celsa
CRSU5,CRCHB,Rosaceae,Crataegus,chrysocarpa
CRSU5,CRCOO,Rosaceae,Crataegus,columbiana
CRSU5,CRDI15,Rosaceae,Crataegus,divida
CRSU5,CRFE6,Rosaceae,Crataegus,ferta
CRSU5,CRFL10,Rosaceae,Crataegus,florifera
CRSU5,CRFLC,Rosaceae,Crataegus,florifera
CRSU5,CRFLM,Rosaceae,Crataegus,florifera
CRSU5,CRFLS,Rosaceae,Crataegus,florifera
CRSU5,CRFLV,Rosaceae,Crataegus,florifera
CRSU5,CRGE2,Rosaceae,Crataegus,gemmosa
CRSU5,CRIN27,Rosaceae,Crataegus,incerta
CRSU5,CRIN11,Rosaceae,Crataegus,integriloba
CRSU5,CRLA12,Rosaceae,Crataegus,laxiflora
CRSU5,CRLE14,Rosaceae,Crataegus,leucantha
CRSU5,CRMA14,Rosaceae,Crataegus,macracantha
CRSU5,CRMAC,Rosaceae,Crataegus,macracantha
CRSU5,CRMAD2,Rosaceae,Crataegus,macracantha
CRSU5,CRMAI,Rosaceae,Crataegus,macracantha
CRSU5,CRMAO,Rosaceae,Crataegus,macracantha
CRSU5,CRMAP3,Rosaceae,Crataegus,macracantha
CRSU5,CRMO12,Rosaceae,Crataegus,mortonis
CRSU5,CRNE5,Rosaceae,Crataegus,neofluvialis
CRSU5,CRPE9,Rosaceae,Crataegus,pertomentosa
CRSU5,CRPI5,Rosaceae,Crataegus,pisifera
CRSU5,CRSA11,Rosaceae,Crataegus,saeva
CRSU5,CRSH4,Rosaceae,Crataegus,shirleyensis
CRSU5,CRSI10,Rosaceae,Crataegus,silvestris
CRSU5,CRSUG,Rosaceae,Crataegus,succulenta
CRSU5,CRSUL,Rosaceae,Crataegus,succulenta
CRSU5,CRSUM,Rosaceae,Crataegus,succulenta
CRSU5,CRSUM2,Rosaceae,Crataegus,succulenta
CRSU5,CRSUN,Rosaceae,Crataegus,succulenta
CRSU5,CRSUO,Rosaceae,Crataegus,succulenta
CRSU5,CRSUP,Rosaceae,Crataegus,succulenta
CRSU5,CRSUP2,Rosaceae,Crataegus,succulenta
CRSU5,CRSUR,Rosaceae,Crataegus,succulenta
CRSU5,CRSY,Rosaceae,Crataegus,sylvestris
CRSU5,CRVE8,Rosaceae,Crataegus,venulosa
CRSU5,CRVI11,Rosaceae,Crataegus,virilis
CRUN,CRVI11,Rosaceae,Crataegus,uniflora
CRUN,CRBI4,Rosaceae,Crataegus,bisulcata
CRUN,CRCH2,Rosaceae,Crataegus,choriophylla
CRUN,CRGR8,Rosaceae,Crataegus,gregalis
CRUN,CRRA5,Rosaceae,Crataegus,raleighensis
CRVA,CRRA5,Rosaceae,Crataegus,vailiae
CRVA,CRBR15,Rosaceae,Crataegus,brittonii
CRVI2,CRBR15,Rosaceae,Crataegus,viridis
CRVIV2,CRBR15,Rosaceae,Crataegus,viridis
CRVIV2,CRAB3,Rosaceae,Crataegus,abbreviata
CRVIV2,CRAM7,Rosaceae,Crataegus,amicalis
CRVIV2,CRAT4,Rosaceae,Crataegus,atrorubens
CRVIV2,CRBL2,Rosaceae,Crataegus,blanda
CRVIV2,CREN2,Rosaceae,Crataegus,enuculata
CRVIV2,CRGL10,Rosaceae,Crataegus,glabriuscula
CRVIV2,CRIN2,Rosaceae,Crataegus,ingens
CRVIV2,CRIN21,Rosaceae,Crataegus,interior
CRVIV2,CRMI13,Rosaceae,Crataegus,micrantha
CRVIV2,CRTR3,Rosaceae,Crataegus,tripartita
CRVIV2,CRVE7,Rosaceae,Crataegus,velutina
CRVIV2,CRVII,Rosaceae,Crataegus,viridis
CRVIV2,CRVIL,Rosaceae,Crataegus,viridis
CRVIV2,CRVIL3,Rosaceae,Crataegus,viridis
CRVIV2,CRVIL2,Rosaceae,Crataegus,viridis
CRVIV2,CRVIV,Rosaceae,Crataegus,viridis
DALIB,CRVIV,Rosaceae,Dalibarda,L.
DARE,CRVIV,Rosaceae,Dalibarda,repens
DARE,RUDA4,Rosaceae,Rubus,dalibarda
DARE,RURE4,Rosaceae,Rubus,repens
DUCHE,RURE4,Rosaceae,Duchesnea,Sm.
DUIN2,RURE4,Rosaceae,Duchesnea,indica
DUIN2,DUIN,Rosaceae,Duchesnea,indica
DUIN2,FRIN2,Rosaceae,Fragaria,indica
DUIN2,POIN5,Rosaceae,Potentilla,indica
EXOCH,POIN5,Rosaceae,Exochorda,Lindl.
EXRA,POIN5,Rosaceae,Exochorda,racemosa
EXRA,EXGR,Rosaceae,Exochorda,grandiflora
FILIP,EXGR,Rosaceae,Filipendula,Mill.
FIRU2,EXGR,Rosaceae,Filipendula,rubra
FRAGA,EXGR,Rosaceae,Fragaria,L.
FRAN,EXGR,Rosaceae,Fragaria,×ananassa
FRANA3,EXGR,Rosaceae,Fragaria,×ananassa
FRANA3,FRANA2,Rosaceae,Fragaria,×ananassa
FRANA3,FRCHA,Rosaceae,Fragaria,chiloensis
FRANA3,FRMA2,Rosaceae,Fragaria,×magna
FRVE,FRMA2,Rosaceae,Fragaria,vesca
FRVEA2,FRMA2,Rosaceae,Fragaria,vesca
FRVEA2,FRAM4,Rosaceae,Fragaria,americana
FRVEA2,FRVEA4,Rosaceae,Fragaria,vesca
FRVI,FRVEA4,Rosaceae,Fragaria,virginiana
FRVIG3,FRVEA4,Rosaceae,Fragaria,virginiana
FRVIG3,FRGR6,Rosaceae,Fragaria,grayana
FRVIG3,FRVII,Rosaceae,Fragaria,virginiana
FRVIV,FRVII,Rosaceae,Fragaria,virginiana
FRVIV,FRAU,Rosaceae,Fragaria,australis
FRVIV,FRCA11,Rosaceae,Fragaria,canadensis
FRVIV,FRVIA,Rosaceae,Fragaria,virginiana
FRVIV,FRVIC,Rosaceae,Fragaria,virginiana
GEAL3,FRVIC,Rosaceae,Geum,aleppicum
GEAL3,GEALS3,Rosaceae,Geum,aleppicum
GEAL3,GEALS2,Rosaceae,Geum,aleppicum
GEAL3,GEST2,Rosaceae,Geum,strictum
GEAL3,GESTD,Rosaceae,Geum,strictum
GECA7,GESTD,Rosaceae,Geum,canadense
GECAC6,GESTD,Rosaceae,Geum,canadense
GECAC6,GECAB,Rosaceae,Geum,canadense
GECAC6,GECAC5,Rosaceae,Geum,canadense
GECAC6,GECAG,Rosaceae,Geum,canadense
GELA,GECAG,Rosaceae,Geum,laciniatum
GELAL,GECAG,Rosaceae,Geum,laciniatum
GELAT,GECAG,Rosaceae,Geum,laciniatum
GEUM,GECAG,Rosaceae,Geum,L.
GEVE,GECAG,Rosaceae,Geum,vernum
GEVE,STVE2,Rosaceae,Stylypus,vernus
GEVI4,STVE2,Rosaceae,Geum,virginianum
GEVI4,GEFL4,Rosaceae,Geum,flavum
GEVI4,GEHI,Rosaceae,Geum,hirsutum
GILLE2,GEHI,Rosaceae,Gillenia,Moench
GIST5,GEHI,Rosaceae,Gillenia,stipulata
GIST5,POST5,Rosaceae,Porteranthus,stipulatus
GITR6,POST5,Rosaceae,Gillenia,trifoliata
GITR6,POTR11,Rosaceae,Porteranthus,trifoliatus
KEJA,POTR11,Rosaceae,Kerria,japonica
KERRI,POTR11,Rosaceae,Kerria,DC.
MAAN3,POTR11,Rosaceae,Malus,angustifolia
MAANA,POTR11,Rosaceae,Malus,angustifolia
MAANA,PYAN2,Rosaceae,Pyrus,angustifolia
MAANP,PYAN2,Rosaceae,Malus,angustifolia
MAANP,MAIOS,Rosaceae,Malus,ioensis
MAANP,PYANS,Rosaceae,Pyrus,angustifolia
MABA,PYANS,Rosaceae,Malus,baccata
MACO5,PYANS,Rosaceae,Malus,coronaria
MACO5,MABR6,Rosaceae,Malus,bracteata
MACO5,MACOC2,Rosaceae,Malus,coronaria
MACO5,MACOD,Rosaceae,Malus,coronaria
MACO5,MACOE,Rosaceae,Malus,coronaria
MACO5,MACOL,Rosaceae,Malus,coronaria
MACO5,MAGL4,Rosaceae,Malus,glabrata
MACO5,MAGL11,Rosaceae,Malus,glaucescens
MACO5,MALA14,Rosaceae,Malus,lancifolia
MACO5,PYBR2,Rosaceae,Pyrus,bracteata
MACO5,PYCO4,Rosaceae,Pyrus,coronaria
MACO5,PYCOD,Rosaceae,Pyrus,coronaria
MACO5,PYCOE,Rosaceae,Pyrus,coronaria
MACO5,PYCOL,Rosaceae,Pyrus,coronaria
MACO5,PYGL,Rosaceae,Pyrus,glaucescens
MACO5,PYLA2,Rosaceae,Pyrus,lancifolia
MAFL80,PYLA2,Rosaceae,Malus,floribunda
MAFL80,MAPU11,Rosaceae,Malus,pulcherrima
MALUS,MAPU11,Rosaceae,Malus,Mill.
MAPL,MAPU11,Rosaceae,Malus,×platycarpa
MAPL,PYPL,Rosaceae,Pyrus,×platycarpa
MAPR,PYPL,Rosaceae,Malus,prunifolia
MAPR,PYPR,Rosaceae,Pyrus,prunifolia
MAPU,PYPR,Rosaceae,Malus,pumila
MAPU,MACO21,Rosaceae,Malus,communis
MAPU,MADO4,Rosaceae,Malus,domestica
MAPU,MAPR8,Rosaceae,Malus,praecox
MAPU,MAPUN2,Rosaceae,Malus,pumila
MAPU,MASY3,Rosaceae,Malus,sylvestris
MAPU,MASYP,Rosaceae,Malus,sylvestris
MAPU,PYPU3,Rosaceae,Pyrus,pumila
MATO6,PYPU3,Rosaceae,Malus,toringo
MATO6,MASI80,Rosaceae,Malus,sieboldii
MATO6,MASIS,Rosaceae,Malus,sieboldii
MATO6,PYSI,Rosaceae,Pyrus,sieboldii
MAZU2,PYSI,Rosaceae,Malus,zumi
MAZU2,MASIZ,Rosaceae,Malus,sieboldii
MAZU2,MAZUC2,Rosaceae,Malus,zumi
MAZU2,PYZU,Rosaceae,Pyrus,zumi
PHOP,PYZU,Rosaceae,Physocarpus,opulifolius
PHOPO,PYZU,Rosaceae,Physocarpus,opulifolius
PHOPO,OPAL,Rosaceae,Opulaster,alabamensis
PHOPO,OPAU4,Rosaceae,Opulaster,australis
PHOPO,OPOP2,Rosaceae,Opulaster,opulifolius
PHOPO,OPST5,Rosaceae,Opulaster,stellatus
PHOPO,PHOPN,Rosaceae,Physocarpus,opulifolius
PHOPO,SPOP,Rosaceae,Spiraea,opulifolia
PHYSO,SPOP,Rosaceae,Physocarpus,(Camb.)
POAR7,SPOP,Rosaceae,Potentilla,arguta
POAR8,SPOP,Rosaceae,Potentilla,argentea
POARA3,SPOP,Rosaceae,Potentilla,argentea
POARA4,SPOP,Rosaceae,Potentilla,arguta
POARA4,DRAG,Rosaceae,Drymocallis,agrimonioides
POARA4,DRAR8,Rosaceae,Drymocallis,arguta
POARA4,GEAG,Rosaceae,Geum,agrimonioides
POARA4,POARA6,Rosaceae,Potentilla,arguta
POCA17,POARA6,Rosaceae,Potentilla,canadensis
POCAC2,POARA6,Rosaceae,Potentilla,canadensis
POCAC2,POCA31,Rosaceae,Potentilla,caroliniana
POCAC2,POPU13,Rosaceae,Potentilla,pumila
POCAV,POPU13,Rosaceae,Potentilla,canadensis
POIN8,POPU13,Rosaceae,Potentilla,intermedia
PONO3,POPU13,Rosaceae,Potentilla,norvegica
PONOM,POPU13,Rosaceae,Potentilla,norvegica
PONOM,POMO13,Rosaceae,Potentilla,monspeliensis
PONOM,PONOH,Rosaceae,Potentilla,norvegica
PONOM,PONOH2,Rosaceae,Potentilla,norvegica
PONOM,PONOL,Rosaceae,Potentilla,norvegica
PORE5,PONOL,Rosaceae,Potentilla,recta
PORE5,POREO,Rosaceae,Potentilla,recta
PORE5,POREP,Rosaceae,Potentilla,recta
PORE5,PORES,Rosaceae,Potentilla,recta
PORE6,PORES,Rosaceae,Potentilla,reptans
PORI3,PORES,Rosaceae,Potentilla,rivalis
PORI3,POLE13,Rosaceae,Potentilla,leucocarpa
PORI3,POMI6,Rosaceae,Potentilla,millegrana
PORI3,POPE12,Rosaceae,Potentilla,pentandra
PORI3,PORIM2,Rosaceae,Potentilla,rivalis
PORI3,PORIP,Rosaceae,Potentilla,rivalis
PORI3,PORIR2,Rosaceae,Potentilla,rivalis
POSI2,PORIR2,Rosaceae,Potentilla,simplex
POSI2,POSIA,Rosaceae,Potentilla,simplex
POSI2,POSIC,Rosaceae,Potentilla,simplex
POSI2,POSIT,Rosaceae,Potentilla,simplex
POTEN,POSIT,Rosaceae,Potentilla,L.
PRAL5,POSIT,Rosaceae,Prunus,alleghaniensis
PRALA,POSIT,Rosaceae,Prunus,alleghaniensis
PRAM,POSIT,Rosaceae,Prunus,americana
PRAN3,POSIT,Rosaceae,Prunus,angustifolia
PRANA,POSIT,Rosaceae,Prunus,angustifolia
PRANA,PRANV,Rosaceae,Prunus,angustifolia
PRAV,PRANV,Rosaceae,Prunus,avium
PRAV,CEAV,Rosaceae,Cerasus,avium
PRCE,CEAV,Rosaceae,Prunus,cerasus
PRDO,CEAV,Rosaceae,Prunus,domestica
PRDOI,CEAV,Rosaceae,Prunus,domestica
PRDOI,PRDOI2,Rosaceae,Prunus,domestica
PRDOI,PRDOI3,Rosaceae,Prunus,×domestica
PRDOI,PRIN8,Rosaceae,Prunus,insititia
PRHO,PRIN8,Rosaceae,Prunus,hortulana
PRHO,PRHOM,Rosaceae,Prunus,hortulana
PRMA,PRHOM,Rosaceae,Prunus,mahaleb
PRMA,CEMA16,Rosaceae,Cerasus,mahaleb
PRMA2,CEMA16,Rosaceae,Prunus,maritima
PRMAM,CEMA16,Rosaceae,Prunus,maritima
PRMU,CEMA16,Rosaceae,Prunus,munsoniana
PRPE2,CEMA16,Rosaceae,Prunus,pensylvanica
PRPE3,CEMA16,Rosaceae,Prunus,persica
PRPEP,CEMA16,Rosaceae,Prunus,pensylvanica
PRPEP,CEPE7,Rosaceae,Cerasus,pensylvanica
PRPEP2,CEPE7,Rosaceae,Prunus,persica
PRPEP2,AMPE3,Rosaceae,Amygdalus,persica
PRPEP2,PEVU2,Rosaceae,Persica,vulgaris
PRSE2,PEVU2,Rosaceae,Prunus,serotina
PRSES,PEVU2,Rosaceae,Prunus,serotina
PRSU3,PEVU2,Rosaceae,Prunus,susquehanae
PRSU3,PRCU3,Rosaceae,Prunus,cuneata
PRSU3,PRPUC,Rosaceae,Prunus,pumila
PRSU3,PRPUS,Rosaceae,Prunus,pumila
PRUNU,PRPUS,Rosaceae,Prunus,L.
PRVI,PRPUS,Rosaceae,Prunus,virginiana
PRVIV,PRPUS,Rosaceae,Prunus,virginiana
PRVIV,PANA3,Rosaceae,Padus,nana
PRVIV,PAVI11,Rosaceae,Padus,virginiana
PYCA80,PAVI11,Rosaceae,Pyrus,calleryana
PYCO,PAVI11,Rosaceae,Pyrus,communis
PYCO2,PAVI11,Rosaceae,Pyracantha,coccinea
PYCO2,COPY3,Rosaceae,Cotoneaster,pyracantha
PYPY2,COPY3,Rosaceae,Pyrus,pyrifolia
PYPY2,PYSE5,Rosaceae,Pyrus,serotina
PYRAC,PYSE5,Rosaceae,Pyracantha,M.
PYRUS,PYSE5,Rosaceae,Pyrus,L.
RHODO3,PYSE5,Rosaceae,Rhodotypos,Siebold
RHSC3,PYSE5,Rosaceae,Rhodotypos,scandens
RHSC3,RHTE5,Rosaceae,Rhodotypos,tetrapetalus
ROBL,RHTE5,Rosaceae,Rosa,blanda
ROBLB,RHTE5,Rosaceae,Rosa,blanda
ROBLB,ROBLC,Rosaceae,Rosa,blanda
ROBLB,ROBLG2,Rosaceae,Rosa,blanda
ROBLB,RORO3,Rosaceae,Rosa,rousseauiorum
ROBLB,ROSU8,Rosaceae,Rosa,subblanda
ROBLB,ROWI2,Rosaceae,Rosa,williamsii
ROBR,ROWI2,Rosaceae,Rosa,bracteata
ROCA3,ROWI2,Rosaceae,Rosa,canina
ROCA3,ROCO4,Rosaceae,Rosa,corymbifera
ROCA4,ROCO4,Rosaceae,Rosa,carolina
ROCAC,ROCO4,Rosaceae,Rosa,carolina
ROCAC,ROCAD,Rosaceae,Rosa,carolina
ROCAC,ROCAG,Rosaceae,Rosa,carolina
ROCAC,ROCAG2,Rosaceae,Rosa,carolina
ROCAC,ROCAL,Rosaceae,Rosa,carolina
ROCAC,ROCAO,Rosaceae,Rosa,carolina
ROCAC,ROCAS,Rosaceae,Rosa,carolina
ROCAC,ROCAV,Rosaceae,Rosa,carolina
ROCAC,ROLY3,Rosaceae,Rosa,lyonii
ROCAC,ROPA6,Rosaceae,Rosa,palmeri
ROCAC,ROSE5,Rosaceae,Rosa,serrulata
ROCAC,ROSU5,Rosaceae,Rosa,subserrulata
ROCAC,ROTE3,Rosaceae,Rosa,texarkana
ROCH,ROTE3,Rosaceae,Rosa,chinensis
ROCI,ROTE3,Rosaceae,Rosa,cinnamomea
ROGA,ROTE3,Rosaceae,Rosa,gallica
ROGA,ROGAG,Rosaceae,Rosa,gallica
ROGA,ROGAO,Rosaceae,Rosa,gallica
ROGA,ROGAV2,Rosaceae,Rosa,gallica
ROLA,ROGAV2,Rosaceae,Rosa,laevigata
ROMI,ROGAV2,Rosaceae,Rosa,micrantha
ROMU,ROGAV2,Rosaceae,Rosa,multiflora
ROMU,ROCA9,Rosaceae,Rosa,cathayensis
ROMU,ROMUW,Rosaceae,Rosa,multiflora
ROMU,ROWA4,Rosaceae,Rosa,watsoniana
ROPA,ROWA4,Rosaceae,Rosa,palustris
ROPA,ROFL2,Rosaceae,Rosa,floridana
ROPA,ROLA3,Rosaceae,Rosa,lancifolia
ROPA,ROPAD3,Rosaceae,Rosa,palustris
RORU,ROPAD3,Rosaceae,Rosa,rugosa
RORU,RORUA3,Rosaceae,Rosa,rugosa
RORU,RORUA2,Rosaceae,Rosa,rugosa
RORU82,RORUA2,Rosaceae,Rosa,rubiginosa
RORU82,ROEG,Rosaceae,Rosa,eglanteria
ROSA5,ROEG,Rosaceae,Rosa,L.
ROSE2,ROEG,Rosaceae,Rosa,setigera
ROSES,ROEG,Rosaceae,Rosa,setigera
ROSES,ROSES2,Rosaceae,Rosa,setigera
ROSET,ROSES2,Rosaceae,Rosa,setigera
ROSP2,ROSES2,Rosaceae,Rosa,spinosissima
ROSP2,ROPI4,Rosaceae,Rosa,pimpinellifolia
ROSP2,ROSI4,Rosaceae,Rosa,sibirica
ROVI2,ROSI4,Rosaceae,Rosa,virginiana
ROVIV2,ROSI4,Rosaceae,Rosa,virginiana
ROWI,ROSI4,Rosaceae,Rosa,wichuraiana
ROWI,ROLU4,Rosaceae,Rosa,luciae
ROWI,ROWIP2,Rosaceae,Rosa,wichuraiana
RUAB,ROWIP2,Rosaceae,Rubus,aboriginum
RUAB,RUAL2,Rosaceae,Rubus,almus
RUAB,RUAU3,Rosaceae,Rubus,austrinus
RUAB,RUBO2,Rosaceae,Rubus,bollianus
RUAB,RUCL2,Rosaceae,Rubus,clair-brownii
RUAB,RUDE5,Rosaceae,Rubus,decor
RUAB,RUFLA2,Rosaceae,Rubus,flagellaris
RUAB,RUFO,Rosaceae,Rubus,foliaceus
RUAB,RUIG,Rosaceae,Rubus,ignarus
RUAB,RURI3,Rosaceae,Rubus,ricei
RUAL,RURI3,Rosaceae,Rubus,allegheniensis
RUAL9,RURI3,Rosaceae,Rubus,alumnus
RUAL9,RUAP3,Rosaceae,Rubus,apianus
RUAL9,RUBA3,Rosaceae,Rubus,barbarus
RUAL9,RUCA9,Rosaceae,Rubus,campestris
RUAL9,RUCO10,Rosaceae,Rubus,corei
RUAL9,RUFA2,Rosaceae,Rubus,facetus
RUAL9,RUFE5,Rosaceae,Rubus,fernaldianus
RUAL9,RUIM3,Rosaceae,Rubus,impos
RUAL9,RUIN10,Rosaceae,Rubus,independens
RUAL9,RULI3,Rosaceae,Rubus,licitus
RUAL9,RUMI5,Rosaceae,Rubus,miriflorus
RUAL9,RUPA16,Rosaceae,Rubus,paulus
RUAL9,RUTE6,Rosaceae,Rubus,tennesseeanus
RUALA,RUTE6,Rosaceae,Rubus,allegheniensis
RUALA,RUALP2,Rosaceae,Rubus,allegheniensis
RUALA,RUALP,Rosaceae,Rubus,allegheniensis
RUALA,RUAT,Rosaceae,Rubus,attractus
RUALA,RUAU4,Rosaceae,Rubus,auroralis
RUALA,RUFI,Rosaceae,Rubus,fissidens
RUALA,RULO10,Rosaceae,Rubus,longissimus
RUALA,RUNI5,Rosaceae,Rubus,nigrobaccus
RUALA,RUNU3,Rosaceae,Rubus,nuperus
RUALA,RUPE19,Rosaceae,Rubus,pennus
RUALA,RURA3,Rosaceae,Rubus,rappii
RUALA,RUSE7,Rosaceae,Rubus,separ
RUALG,RUSE7,Rosaceae,Rubus,allegheniensis
RUALG,RUMA11,Rosaceae,Rubus,marilandicus
RUALG,RUTU2,Rosaceae,Rubus,tumularis
RUALG,RUUB,Rosaceae,Rubus,uber
RUALG,RUVI7,Rosaceae,Rubus,virginianus
RUAR2,RUVI7,Rosaceae,Rubus,argutus
RUAR2,RUAB3,Rosaceae,Rubus,abundiflorus
RUAR2,RUBE3,Rosaceae,Rubus,betulifolius
RUAR2,RUFL5,Rosaceae,Rubus,floridensis
RUAR2,RUFL7,Rosaceae,Rubus,floridus
RUAR2,RUIN12,Rosaceae,Rubus,incisifrons
RUAR2,RULO,Rosaceae,Rubus,louisianus
RUAR2,RUPE2,Rosaceae,Rubus,penetrans
RUAR2,RURH,Rosaceae,Rubus,rhodophyllus
RUAR9,RURH,Rosaceae,Rubus,armeniacus
RUAR9,RUDI2,Rosaceae,Rubus,discolor
RUAR9,RUPR,Rosaceae,Rubus,procerus
RUBA2,RUPR,Rosaceae,Rubus,baileyanus
RUBA2,RUFLH,Rosaceae,Rubus,flagellaris
RUBA2,RUHO,Rosaceae,Rubus,housei
RUBA2,RUTE8,Rosaceae,Rubus,tenuicaulis
RUBA2,RUUN6,Rosaceae,Rubus,uniflorifer
RUBE,RUUN6,Rosaceae,Rubus,bellobatus
RUBI,RUUN6,Rosaceae,Rubus,bifrons
RUBO,RUUN6,Rosaceae,Rubus,boyntonii
RUBUS,RUUN6,Rosaceae,Rubus,L.
RUCA16,RUUN6,Rosaceae,Rubus,canadensis
RUCA16,RUARR,Rosaceae,Rubus,argutus
RUCA16,RUBE7,Rosaceae,Rubus,besseyi
RUCA16,RUCAI2,Rosaceae,Rubus,canadensis
RUCA16,RUFO3,Rosaceae,Rubus,forestalis
RUCA16,RUIL2,Rosaceae,Rubus,illustris
RUCA16,RUIR,Rosaceae,Rubus,irregularis
RUCA16,RULA10,Rosaceae,Rubus,laetabilis
RUCA16,RUMI9,Rosaceae,Rubus,millspaughii
RUCA16,RURA6,Rosaceae,Rubus,randii
RUCL,RURA6,Rosaceae,Rubus,clarus
RUCU,RURA6,Rosaceae,Rubus,cuneifolius
RUCU,RUCH5,Rosaceae,Rubus,chapmanii
RUCU,RUCUA,Rosaceae,Rubus,cuneifolius
RUCU,RUCUS2,Rosaceae,Rubus,cuneifolius
RUCU,RUCUS,Rosaceae,Rubus,cuneifolius
RUCU,RUDI11,Rosaceae,Rubus,dixiensis
RUDE6,RUDI11,Rosaceae,Rubus,defectionis
RUFE,RUDI11,Rosaceae,Rubus,fecundus
RUFE,RUCE,Rosaceae,Rubus,celer
RUFE,RUVI5,Rosaceae,Rubus,vixalacer
RUFE2,RUVI5,Rosaceae,Rubus,felix
RUFE2,RUDI5,Rosaceae,Rubus,dives
RUFL,RUDI5,Rosaceae,Rubus,flagellaris
RUFL,RUAL14,Rosaceae,Rubus,alacer
RUFL,RUAR4,Rosaceae,Rubus,arundelanus
RUFL,RUARJ,Rosaceae,Rubus,arundelanus
RUFL,RUAS,Rosaceae,Rubus,ascendens
RUFL,RUAS2,Rosaceae,Rubus,ashei
RUFL,RUBO3,Rosaceae,Rubus,bonus
RUFL,RUCA10,Rosaceae,Rubus,camurus
RUFL,RUCL3,Rosaceae,Rubus,clausenii
RUFL,RUCO16,Rosaceae,Rubus,connixus
RUFL,RUCO20,Rosaceae,Rubus,cordialis
RUFL,RUDI7,Rosaceae,Rubus,dissitiflorus
RUFL,RUEN,Rosaceae,Rubus,enslenii
RUFL,RUEX5,Rosaceae,Rubus,exemptus
RUFL,RUFR10,Rosaceae,Rubus,frustratus
RUFL,RUGE2,Rosaceae,Rubus,geophilus
RUFL,RUJAA,Rosaceae,Rubus,jaysmithii
RUFL,RULO6,Rosaceae,Rubus,longipes
